game_id,season,week,posteam,defteam,fixed_drive,raw_result,outcome,received_opening_kick
2025_05_DET_CIN,2025,5,CIN,DET,2.0,Punt,PUNT,0
2025_05_DET_CIN,2025,5,DET,CIN,1.0,Touchdown,TD,1
2025_05_HOU_BAL,2025,5,BAL,HOU,2.0,Field goal,FG,0
2025_05_HOU_BAL,2025,5,HOU,BAL,1.0,Touchdown,TD,1
2025_05_KC_JAX,2025,5,JAX,KC,1.0,Punt,PUNT,1
2025_05_KC_JAX,2025,5,KC,JAX,2.0,Punt,PUNT,0
2025_05_LV_IND,2025,5,IND,LV,1.0,Punt,PUNT,1
2025_05_LV_IND,2025,5,LV,IND,2.0,Field goal,FG,0
2025_05_MIA_CAR,2025,5,CAR,MIA,2.0,Turnover,OTHER,0
2025_05_MIA_CAR,2025,5,MIA,CAR,1.0,Field goal,FG,1
2025_05_MIN_CLE,2025,5,CLE,MIN,1.0,Punt,PUNT,1
2025_05_MIN_CLE,2025,5,MIN,CLE,2.0,Turnover,OTHER,0
2025_05_NE_BUF,2025,5,BUF,NE,2.0,Turnover,OTHER,0
2025_05_NE_BUF,2025,5,NE,BUF,1.0,Punt,PUNT,1
2025_05_NYG_NO,2025,5,NO,NYG,1.0,Punt,PUNT,1
2025_05_NYG_NO,2025,5,NYG,NO,2.0,Touchdown,TD,0
2025_05_SF_LA,2025,5,LA,SF,2.0,Punt,PUNT,0
2025_05_SF_LA,2025,5,SF,LA,1.0,Touchdown,TD,1
2025_05_TB_SEA,2025,5,SEA,TB,2.0,Missed field goal,OTHER,0
2025_05_TB_SEA,2025,5,TB,SEA,1.0,Field goal,FG,1
2025_05_TEN_ARI,2025,5,ARI,TEN,1.0,Touchdown,TD,1
2025_05_TEN_ARI,2025,5,TEN,ARI,2.0,Field goal,FG,0
2025_05_WAS_LAC,2025,5,LAC,WAS,1.0,Touchdown,TD,1
2025_05_WAS_LAC,2025,5,WAS,LAC,2.0,Punt,PUNT,0
2025_06_ARI_IND,2025,6,ARI,IND,2.0,Punt,PUNT,0
2025_06_ARI_IND,2025,6,IND,ARI,1.0,Touchdown,TD,1
2025_06_BUF_ATL,2025,6,ATL,BUF,1.0,Touchdown,TD,1
2025_06_BUF_ATL,2025,6,BUF,ATL,2.0,Touchdown,TD,0
2025_06_CHI_WAS,2025,6,CHI,WAS,1.0,Field goal,FG,1
2025_06_CHI_WAS,2025,6,WAS,CHI,2.0,Turnover,OTHER,0
2025_06_CIN_GB,2025,6,CIN,GB,2.0,Punt,PUNT,0
2025_06_CIN_GB,2025,6,GB,CIN,1.0,Turnover,OTHER,1
2025_06_CLE_PIT,2025,6,CLE,PIT,2.0,Punt,PUNT,0
2025_06_CLE_PIT,2025,6,PIT,CLE,1.0,Field goal,FG,1
2025_06_DAL_CAR,2025,6,CAR,DAL,2.0,Field goal,FG,0
2025_06_DAL_CAR,2025,6,DAL,CAR,1.0,Punt,PUNT,1
2025_06_DEN_NYJ,2025,6,DEN,NYJ,1.0,Turnover,OTHER,1
2025_06_DEN_NYJ,2025,6,NYJ,DEN,2.0,Field goal,FG,0
2025_06_DET_KC,2025,6,DET,KC,1.0,Field goal,FG,1
2025_06_DET_KC,2025,6,KC,DET,2.0,Touchdown,TD,0
2025_06_LAC_MIA,2025,6,LAC,MIA,2.0,Field goal,FG,0
2025_06_LAC_MIA,2025,6,MIA,LAC,1.0,Turnover,OTHER,1
2025_06_LA_BAL,2025,6,BAL,LA,1.0,Field goal,FG,1
2025_06_LA_BAL,2025,6,LA,BAL,2.0,Missed field goal,OTHER,0
2025_06_NE_NO,2025,6,NE,NO,2.0,Touchdown,TD,0
2025_06_NE_NO,2025,6,NO,NE,1.0,Field goal,FG,1
2025_06_PHI_NYG,2025,6,NYG,PHI,2.0,Touchdown,TD,0
2025_06_PHI_NYG,2025,6,PHI,NYG,1.0,Field goal,FG,1
2025_06_SEA_JAX,2025,6,JAX,SEA,1.0,Punt,PUNT,1
2025_06_SEA_JAX,2025,6,SEA,JAX,2.0,Punt,PUNT,0
2025_06_SF_TB,2025,6,SF,TB,2.0,Turnover,OTHER,0
2025_06_SF_TB,2025,6,TB,SF,1.0,Punt,PUNT,1
2025_06_TEN_LV,2025,6,LV,TEN,2.0,Field goal,FG,0
2025_06_TEN_LV,2025,6,TEN,LV,1.0,Punt,PUNT,1
2025_07_ATL_SF,2025,7,ATL,SF,1.0,Punt,PUNT,1
2025_07_ATL_SF,2025,7,SF,ATL,2.0,Punt,PUNT,0
2025_07_CAR_NYJ,2025,7,CAR,NYJ,2.0,Field goal,FG,0
2025_07_CAR_NYJ,2025,7,NYJ,CAR,1.0,Turnover on downs,OTHER,1
2025_07_GB_ARI,2025,7,ARI,GB,1.0,Field goal,FG,1
2025_07_GB_ARI,2025,7,GB,ARI,2.0,Turnover on downs,OTHER,0
2025_07_HOU_SEA,2025,7,HOU,SEA,2.0,Punt,PUNT,0
2025_07_HOU_SEA,2025,7,SEA,HOU,1.0,Punt,PUNT,1
2025_07_IND_LAC,2025,7,IND,LAC,1.0,Touchdown,TD,1
2025_07_IND_LAC,2025,7,LAC,IND,2.0,Field goal,FG,0
2025_07_LA_JAX,2025,7,JAX,LA,1.0,Punt,PUNT,1
2025_07_LA_JAX,2025,7,LA,JAX,2.0,Touchdown,TD,0
2025_07_LV_KC,2025,7,KC,LV,2.0,Touchdown,TD,0
2025_07_LV_KC,2025,7,LV,KC,1.0,Punt,PUNT,1
2025_07_MIA_CLE,2025,7,CLE,MIA,1.0,Punt,PUNT,1
2025_07_MIA_CLE,2025,7,MIA,CLE,2.0,Punt,PUNT,0
2025_07_NE_TEN,2025,7,NE,TEN,2.0,Field goal,FG,0
2025_07_NE_TEN,2025,7,TEN,NE,1.0,Field goal,FG,1
2025_07_NO_CHI,2025,7,CHI,NO,1.0,Punt,PUNT,1
2025_07_NO_CHI,2025,7,NO,CHI,2.0,Turnover,OTHER,0
2025_07_NYG_DEN,2025,7,DEN,NYG,2.0,Punt,PUNT,0
2025_07_NYG_DEN,2025,7,NYG,DEN,1.0,Punt,PUNT,1
2025_07_PHI_MIN,2025,7,MIN,PHI,2.0,Field goal,FG,0
2025_07_PHI_MIN,2025,7,PHI,MIN,1.0,Touchdown,TD,1
2025_07_PIT_CIN,2025,7,CIN,PIT,2.0,Punt,PUNT,0
2025_07_PIT_CIN,2025,7,PIT,CIN,1.0,Touchdown,TD,1
2025_07_TB_DET,2025,7,DET,TB,1.0,Touchdown,TD,1
2025_07_TB_DET,2025,7,TB,DET,2.0,Punt,PUNT,0
2025_07_WAS_DAL,2025,7,DAL,WAS,1.0,Touchdown,TD,1
2025_07_WAS_DAL,2025,7,WAS,DAL,2.0,Punt,PUNT,0
2025_08_BUF_CAR,2025,8,BUF,CAR,2.0,Field goal,FG,0
2025_08_BUF_CAR,2025,8,CAR,BUF,1.0,Punt,PUNT,1
2025_08_CHI_BAL,2025,8,BAL,CHI,2.0,Punt,PUNT,0
2025_08_CHI_BAL,2025,8,CHI,BAL,1.0,Field goal,FG,1
2025_08_CLE_NE,2025,8,CLE,NE,2.0,Touchdown,TD,0
2025_08_CLE_NE,2025,8,NE,CLE,1.0,Field goal,FG,1
2025_08_DAL_DEN,2025,8,DAL,DEN,2.0,Field goal,FG,0
2025_08_DAL_DEN,2025,8,DEN,DAL,1.0,Turnover,OTHER,1
2025_08_GB_PIT,2025,8,GB,PIT,1.0,Punt,PUNT,1
2025_08_GB_PIT,2025,8,PIT,GB,2.0,Field goal,FG,0
2025_08_MIA_ATL,2025,8,ATL,MIA,2.0,Punt,PUNT,0
2025_08_MIA_ATL,2025,8,MIA,ATL,1.0,Punt,PUNT,1
2025_08_MIN_LAC,2025,8,LAC,MIN,2.0,Touchdown,TD,0
2025_08_MIN_LAC,2025,8,MIN,LAC,1.0,Punt,PUNT,1
2025_08_NYG_PHI,2025,8,NYG,PHI,2.0,Punt,PUNT,0
2025_08_NYG_PHI,2025,8,PHI,NYG,1.0,Touchdown,TD,1
2025_08_NYJ_CIN,2025,8,CIN,NYJ,1.0,Field goal,FG,1
2025_08_NYJ_CIN,2025,8,NYJ,CIN,2.0,Turnover on downs,OTHER,0
2025_08_SF_HOU,2025,8,HOU,SF,1.0,Field goal,FG,1
2025_08_SF_HOU,2025,8,SF,HOU,2.0,Punt,PUNT,0
2025_08_TB_NO,2025,8,NO,TB,1.0,Turnover,OTHER,1
2025_08_TB_NO,2025,8,TB,NO,2.0,Punt,PUNT,0
2025_08_TEN_IND,2025,8,IND,TEN,1.0,Field goal,FG,1
2025_08_TEN_IND,2025,8,TEN,IND,2.0,Punt,PUNT,0
2025_08_WAS_KC,2025,8,KC,WAS,2.0,Turnover,OTHER,0
2025_08_WAS_KC,2025,8,WAS,KC,1.0,Turnover,OTHER,1
2025_09_ARI_DAL,2025,9,ARI,DAL,2.0,Field goal,FG,0
2025_09_ARI_DAL,2025,9,DAL,ARI,1.0,Turnover on downs,OTHER,1
2025_09_ATL_NE,2025,9,ATL,NE,1.0,Punt,PUNT,1
2025_09_ATL_NE,2025,9,NE,ATL,2.0,Touchdown,TD,0
2025_09_BAL_MIA,2025,9,BAL,MIA,2.0,Punt,PUNT,0
2025_09_BAL_MIA,2025,9,MIA,BAL,1.0,Field goal,FG,1
2025_09_CAR_GB,2025,9,CAR,GB,1.0,Punt,PUNT,1
2025_09_CAR_GB,2025,9,GB,CAR,2.0,Turnover,OTHER,0
2025_09_CHI_CIN,2025,9,CHI,CIN,2.0,Touchdown,TD,0
2025_09_CHI_CIN,2025,9,CIN,CHI,1.0,Touchdown,TD,1
2025_09_DEN_HOU,2025,9,DEN,HOU,2.0,Missed field goal,OTHER,0
2025_09_DEN_HOU,2025,9,HOU,DEN,1.0,Missed field goal,OTHER,1
2025_09_IND_PIT,2025,9,IND,PIT,2.0,Touchdown,TD,0
2025_09_IND_PIT,2025,9,PIT,IND,1.0,Punt,PUNT,1
2025_09_JAX_LV,2025,9,JAX,LV,1.0,Punt,PUNT,1
2025_09_JAX_LV,2025,9,LV,JAX,2.0,Punt,PUNT,0
2025_09_KC_BUF,2025,9,BUF,KC,1.0,Touchdown,TD,1
2025_09_KC_BUF,2025,9,KC,BUF,2.0,Punt,PUNT,0
2025_09_LAC_TEN,2025,9,LAC,TEN,2.0,Opp touchdown,OTHER,0
2025_09_LAC_TEN,2025,9,TEN,LAC,1.0,Punt,PUNT,1
2025_09_MIN_DET,2025,9,DET,MIN,1.0,Touchdown,TD,1
2025_09_MIN_DET,2025,9,MIN,DET,2.0,Touchdown,TD,0
2025_09_NO_LA,2025,9,LA,NO,2.0,Touchdown,TD,0
2025_09_NO_LA,2025,9,NO,LA,1.0,Punt,PUNT,1
2025_09_SEA_WAS,2025,9,SEA,WAS,2.0,Touchdown,TD,0
2025_09_SEA_WAS,2025,9,WAS,SEA,1.0,Punt,PUNT,1
2025_09_SF_NYG,2025,9,NYG,SF,1.0,Touchdown,TD,1
2025_09_SF_NYG,2025,9,SF,NYG,2.0,Touchdown,TD,0
2025_10_ARI_SEA,2025,10,ARI,SEA,2.0,Opp touchdown,OTHER,0
2025_10_ARI_SEA,2025,10,SEA,ARI,1.0,Touchdown,TD,1
2025_10_ATL_IND,2025,10,ATL,IND,2.0,Turnover,OTHER,0
2025_10_ATL_IND,2025,10,IND,ATL,1.0,Turnover on downs,OTHER,1
2025_10_BAL_MIN,2025,10,BAL,MIN,1.0,Punt,PUNT,1
2025_10_BAL_MIN,2025,10,MIN,BAL,2.0,Touchdown,TD,0
2025_10_BUF_MIA,2025,10,BUF,MIA,2.0,Punt,PUNT,0
2025_10_BUF_MIA,2025,10,MIA,BUF,1.0,Turnover,OTHER,1
2025_10_CLE_NYJ,2025,10,CLE,NYJ,1.0,Punt,PUNT,1
2025_10_CLE_NYJ,2025,10,NYJ,CLE,2.0,Punt,PUNT,0
2025_10_DET_WAS,2025,10,DET,WAS,2.0,Touchdown,TD,0
2025_10_DET_WAS,2025,10,WAS,DET,1.0,Punt,PUNT,1
2025_10_JAX_HOU,2025,10,HOU,JAX,1.0,Turnover,OTHER,1
2025_10_JAX_HOU,2025,10,JAX,HOU,2.0,Field goal,FG,0
2025_10_LA_SF,2025,10,LA,SF,1.0,Touchdown,TD,1
2025_10_LA_SF,2025,10,SF,LA,2.0,Punt,PUNT,0
2025_10_LV_DEN,2025,10,DEN,LV,2.0,Punt,PUNT,0
2025_10_LV_DEN,2025,10,LV,DEN,1.0,Punt,PUNT,1
2025_10_NE_TB,2025,10,NE,TB,2.0,Punt,PUNT,0
2025_10_NE_TB,2025,10,TB,NE,1.0,Touchdown,TD,1
2025_10_NO_CAR,2025,10,CAR,NO,1.0,Touchdown,TD,1
2025_10_NO_CAR,2025,10,NO,CAR,2.0,Field goal,FG,0
2025_10_NYG_CHI,2025,10,CHI,NYG,1.0,Turnover on downs,OTHER,1
2025_10_NYG_CHI,2025,10,NYG,CHI,2.0,Turnover on downs,OTHER,0
2025_10_PHI_GB,2025,10,GB,PHI,1.0,Punt,PUNT,1
2025_10_PHI_GB,2025,10,PHI,GB,2.0,Turnover,OTHER,0
2025_10_PIT_LAC,2025,10,LAC,PIT,2.0,Punt,PUNT,0
2025_10_PIT_LAC,2025,10,PIT,LAC,1.0,Punt,PUNT,1
2025_11_BAL_CLE,2025,11,BAL,CLE,2.0,Field goal,FG,0
2025_11_BAL_CLE,2025,11,CLE,BAL,1.0,Punt,PUNT,1
2025_11_CAR_ATL,2025,11,ATL,CAR,1.0,Punt,PUNT,1
2025_11_CAR_ATL,2025,11,CAR,ATL,2.0,Touchdown,TD,0
2025_11_CHI_MIN,2025,11,CHI,MIN,2.0,Punt,PUNT,0
2025_11_CHI_MIN,2025,11,MIN,CHI,1.0,Punt,PUNT,1
2025_11_CIN_PIT,2025,11,CIN,PIT,2.0,Touchdown,TD,0
2025_11_CIN_PIT,2025,11,PIT,CIN,1.0,Touchdown,TD,1
2025_11_DAL_LV,2025,11,DAL,LV,1.0,Punt,PUNT,1
2025_11_DAL_LV,2025,11,LV,DAL,2.0,Punt,PUNT,0
2025_11_DET_PHI,2025,11,DET,PHI,2.0,Turnover,OTHER,0
2025_11_DET_PHI,2025,11,PHI,DET,1.0,Punt,PUNT,1
2025_11_GB_NYG,2025,11,GB,NYG,2.0,Punt,PUNT,0
2025_11_GB_NYG,2025,11,NYG,GB,1.0,Touchdown,TD,1
2025_11_HOU_TEN,2025,11,HOU,TEN,1.0,Turnover on downs,OTHER,1
2025_11_HOU_TEN,2025,11,TEN,HOU,2.0,Field goal,FG,0
2025_11_KC_DEN,2025,11,DEN,KC,1.0,Field goal,FG,1
2025_11_KC_DEN,2025,11,KC,DEN,2.0,Punt,PUNT,0
2025_11_LAC_JAX,2025,11,JAX,LAC,2.0,Turnover on downs,OTHER,0
2025_11_LAC_JAX,2025,11,LAC,JAX,1.0,Punt,PUNT,1
2025_11_NYJ_NE,2025,11,NE,NYJ,2.0,Touchdown,TD,0
2025_11_NYJ_NE,2025,11,NYJ,NE,1.0,Touchdown,TD,1
2025_11_SEA_LA,2025,11,LA,SEA,1.0,Turnover on downs,OTHER,1
2025_11_SEA_LA,2025,11,SEA,LA,2.0,Turnover,OTHER,0
2025_11_SF_ARI,2025,11,ARI,SF,2.0,Punt,PUNT,0
2025_11_SF_ARI,2025,11,SF,ARI,1.0,Touchdown,TD,1
2025_11_TB_BUF,2025,11,BUF,TB,2.0,Turnover,OTHER,0
2025_11_TB_BUF,2025,11,TB,BUF,1.0,Punt,PUNT,1
2025_11_WAS_MIA,2025,11,MIA,WAS,1.0,Field goal,FG,1
2025_11_WAS_MIA,2025,11,WAS,MIA,2.0,Field goal,FG,0
2025_12_ATL_NO,2025,12,ATL,NO,1.0,Punt,PUNT,1
2025_12_ATL_NO,2025,12,NO,ATL,2.0,Turnover,OTHER,0
2025_12_BUF_HOU,2025,12,BUF,HOU,2.0,Touchdown,TD,0
2025_12_BUF_HOU,2025,12,HOU,BUF,1.0,Punt,PUNT,1
2025_12_CAR_SF,2025,12,CAR,SF,2.0,Punt,PUNT,0
2025_12_CAR_SF,2025,12,SF,CAR,1.0,Touchdown,TD,1
2025_12_CLE_LV,2025,12,CLE,LV,1.0,Punt,PUNT,1
2025_12_CLE_LV,2025,12,LV,CLE,2.0,Punt,PUNT,0
2025_12_IND_KC,2025,12,IND,KC,1.0,Punt,PUNT,1
2025_12_IND_KC,2025,12,KC,IND,2.0,Turnover,OTHER,0
2025_12_JAX_ARI,2025,12,ARI,JAX,1.0,Punt,PUNT,1
2025_12_JAX_ARI,2025,12,JAX,ARI,2.0,Touchdown,TD,0
2025_12_MIN_GB,2025,12,GB,MIN,2.0,Touchdown,TD,0
2025_12_MIN_GB,2025,12,MIN,GB,1.0,Field goal,FG,1
2025_12_NE_CIN,2025,12,CIN,NE,2.0,Field goal,FG,0
2025_12_NE_CIN,2025,12,NE,CIN,1.0,Punt,PUNT,1
2025_12_NYG_DET,2025,12,DET,NYG,2.0,Punt,PUNT,0
2025_12_NYG_DET,2025,12,NYG,DET,1.0,Touchdown,TD,1
2025_12_NYJ_BAL,2025,12,BAL,NYJ,2.0,Punt,PUNT,0
2025_12_NYJ_BAL,2025,12,NYJ,BAL,1.0,Punt,PUNT,1
2025_12_PHI_DAL,2025,12,DAL,PHI,1.0,Turnover on downs,OTHER,1
2025_12_PHI_DAL,2025,12,PHI,DAL,2.0,Touchdown,TD,0
2025_12_PIT_CHI,2025,12,CHI,PIT,1.0,Punt,PUNT,1
2025_12_PIT_CHI,2025,12,PIT,CHI,2.0,Turnover,OTHER,0
2025_12_SEA_TEN,2025,12,SEA,TEN,2.0,Field goal,FG,0
2025_12_SEA_TEN,2025,12,TEN,SEA,1.0,Field goal,FG,1
2025_12_TB_LA,2025,12,LA,TB,2.0,Touchdown,TD,0
2025_12_TB_LA,2025,12,TB,LA,1.0,Punt,PUNT,1
2025_13_ARI_TB,2025,13,ARI,TB,2.0,Turnover,OTHER,0
2025_13_ARI_TB,2025,13,TB,ARI,1.0,Punt,PUNT,1
2025_13_ATL_NYJ,2025,13,ATL,NYJ,1.0,Punt,PUNT,1
2025_13_ATL_NYJ,2025,13,NYJ,ATL,2.0,Punt,PUNT,0
2025_13_BUF_PIT,2025,13,BUF,PIT,1.0,Turnover,OTHER,1
2025_13_BUF_PIT,2025,13,PIT,BUF,2.0,Punt,PUNT,0
2025_13_CHI_PHI,2025,13,CHI,PHI,1.0,Turnover on downs,OTHER,1
2025_13_CHI_PHI,2025,13,PHI,CHI,2.0,Punt,PUNT,0
2025_13_CIN_BAL,2025,13,BAL,CIN,2.0,Touchdown,TD,0
2025_13_CIN_BAL,2025,13,CIN,BAL,1.0,Field goal,FG,1
2025_13_DEN_WAS,2025,13,DEN,WAS,1.0,Field goal,FG,1
2025_13_DEN_WAS,2025,13,WAS,DEN,2.0,Punt,PUNT,0
2025_13_GB_DET,2025,13,DET,GB,2.0,Punt,PUNT,0
2025_13_GB_DET,2025,13,GB,DET,1.0,Field goal,FG,1
2025_13_HOU_IND,2025,13,HOU,IND,2.0,Field goal,FG,0
2025_13_HOU_IND,2025,13,IND,HOU,1.0,Punt,PUNT,1
2025_13_JAX_TEN,2025,13,JAX,TEN,1.0,Punt,PUNT,1
2025_13_JAX_TEN,2025,13,TEN,JAX,2.0,Field goal,FG,0
2025_13_KC_DAL,2025,13,DAL,KC,1.0,Turnover,OTHER,1
2025_13_KC_DAL,2025,13,KC,DAL,2.0,Touchdown,TD,0
2025_13_LA_CAR,2025,13,CAR,LA,2.0,Touchdown,TD,0
2025_13_LA_CAR,2025,13,LA,CAR,1.0,Touchdown,TD,1
2025_13_LV_LAC,2025,13,LAC,LV,2.0,Touchdown,TD,0
2025_13_LV_LAC,2025,13,LV,LAC,1.0,Punt,PUNT,1
2025_13_MIN_SEA,2025,13,MIN,SEA,1.0,Punt,PUNT,1
2025_13_MIN_SEA,2025,13,SEA,MIN,2.0,Punt,PUNT,0
2025_13_NO_MIA,2025,13,MIA,NO,1.0,Touchdown,TD,1
2025_13_NO_MIA,2025,13,NO,MIA,2.0,Punt,PUNT,0
2025_13_NYG_NE,2025,13,NE,NYG,1.0,Field goal,FG,1
2025_13_NYG_NE,2025,13,NYG,NE,2.0,Opp touchdown,OTHER,0
2025_13_SF_CLE,2025,13,CLE,SF,2.0,Punt,PUNT,0
2025_13_SF_CLE,2025,13,SF,CLE,1.0,Punt,PUNT,1
2025_14_CHI_GB,2025,14,CHI,GB,1.0,Punt,PUNT,1
2025_14_CHI_GB,2025,14,GB,CHI,2.0,Turnover,OTHER,0
2025_14_CIN_BUF,2025,14,BUF,CIN,2.0,Field goal,FG,0
2025_14_CIN_BUF,2025,14,CIN,BUF,1.0,Touchdown,TD,1
2025_14_DAL_DET,2025,14,DAL,DET,2.0,Field goal,FG,0
2025_14_DAL_DET,2025,14,DET,DAL,1.0,Field goal,FG,1
2025_14_DEN_LV,2025,14,DEN,LV,1.0,Touchdown,TD,1
2025_14_DEN_LV,2025,14,LV,DEN,2.0,Touchdown,TD,0
2025_14_HOU_KC,2025,14,HOU,KC,2.0,Punt,PUNT,0
2025_14_HOU_KC,2025,14,KC,HOU,1.0,Punt,PUNT,1
2025_14_IND_JAX,2025,14,IND,JAX,2.0,Turnover,OTHER,0
2025_14_IND_JAX,2025,14,JAX,IND,1.0,Punt,PUNT,1
2025_14_LA_ARI,2025,14,ARI,LA,1.0,Touchdown,TD,1
2025_14_LA_ARI,2025,14,LA,ARI,2.0,Field goal,FG,0
2025_14_MIA_NYJ,2025,14,MIA,NYJ,1.0,Touchdown,TD,1
2025_14_MIA_NYJ,2025,14,NYJ,MIA,2.0,Punt,PUNT,0
2025_14_NO_TB,2025,14,NO,TB,1.0,Touchdown,TD,1
2025_14_NO_TB,2025,14,TB,NO,2.0,Touchdown,TD,0
2025_14_PHI_LAC,2025,14,LAC,PHI,2.0,Touchdown,TD,0
2025_14_PHI_LAC,2025,14,PHI,LAC,1.0,Punt,PUNT,1
2025_14_PIT_BAL,2025,14,BAL,PIT,1.0,Field goal,FG,1
2025_14_PIT_BAL,2025,14,PIT,BAL,2.0,Touchdown,TD,0
2025_14_SEA_ATL,2025,14,ATL,SEA,1.0,Punt,PUNT,1
2025_14_SEA_ATL,2025,14,SEA,ATL,2.0,Punt,PUNT,0
2025_14_TEN_CLE,2025,14,CLE,TEN,2.0,Punt,PUNT,0
2025_14_TEN_CLE,2025,14,TEN,CLE,1.0,Touchdown,TD,1
2025_14_WAS_MIN,2025,14,MIN,WAS,1.0,Touchdown,TD,1
2025_14_WAS_MIN,2025,14,WAS,MIN,2.0,Turnover on downs,OTHER,0
2025_15_ARI_HOU,2025,15,ARI,HOU,2.0,Field goal,FG,0
2025_15_ARI_HOU,2025,15,HOU,ARI,1.0,Touchdown,TD,1
2025_15_ATL_TB,2025,15,ATL,TB,2.0,Punt,PUNT,0
2025_15_ATL_TB,2025,15,TB,ATL,1.0,Punt,PUNT,1
2025_15_BAL_CIN,2025,15,BAL,CIN,1.0,Punt,PUNT,1
2025_15_BAL_CIN,2025,15,CIN,BAL,2.0,Punt,PUNT,0
2025_15_BUF_NE,2025,15,BUF,NE,2.0,Punt,PUNT,0
2025_15_BUF_NE,2025,15,NE,BUF,1.0,Touchdown,TD,1
2025_15_CAR_NO,2025,15,CAR,NO,2.0,Touchdown,TD,0
2025_15_CAR_NO,2025,15,NO,CAR,1.0,Punt,PUNT,1
2025_15_CLE_CHI,2025,15,CHI,CLE,1.0,Punt,PUNT,1
2025_15_CLE_CHI,2025,15,CLE,CHI,2.0,Punt,PUNT,0
2025_15_DET_LA,2025,15,DET,LA,1.0,Missed field goal,OTHER,1
2025_15_DET_LA,2025,15,LA,DET,2.0,Turnover,OTHER,0
2025_15_GB_DEN,2025,15,DEN,GB,1.0,Turnover,OTHER,1
2025_15_GB_DEN,2025,15,GB,DEN,2.0,Field goal,FG,0
2025_15_IND_SEA,2025,15,IND,SEA,1.0,Punt,PUNT,1
2025_15_IND_SEA,2025,15,SEA,IND,2.0,Punt,PUNT,0
2025_15_LAC_KC,2025,15,KC,LAC,1.0,Touchdown,TD,1
2025_15_LAC_KC,2025,15,LAC,KC,2.0,Field goal,FG,0
2025_15_LV_PHI,2025,15,LV,PHI,2.0,Turnover on downs,OTHER,0
2025_15_LV_PHI,2025,15,PHI,LV,1.0,Touchdown,TD,1
2025_15_MIA_PIT,2025,15,MIA,PIT,1.0,Punt,PUNT,1
2025_15_MIA_PIT,2025,15,PIT,MIA,2.0,Punt,PUNT,0
2025_15_MIN_DAL,2025,15,DAL,MIN,2.0,Touchdown,TD,0
2025_15_MIN_DAL,2025,15,MIN,DAL,1.0,Turnover,OTHER,1
2025_15_NYJ_JAX,2025,15,JAX,NYJ,1.0,Touchdown,TD,1
2025_15_NYJ_JAX,2025,15,NYJ,JAX,2.0,Turnover on downs,OTHER,0
2025_15_TEN_SF,2025,15,SF,TEN,2.0,Touchdown,TD,0
2025_15_TEN_SF,2025,15,TEN,SF,1.0,Punt,PUNT,1
2025_15_WAS_NYG,2025,15,NYG,WAS,2.0,Missed field goal,OTHER,0
2025_15_WAS_NYG,2025,15,WAS,NYG,1.0,Field goal,FG,1
2025_16_ATL_ARI,2025,16,ARI,ATL,1.0,Field goal,FG,1
2025_16_ATL_ARI,2025,16,ATL,ARI,2.0,Turnover,OTHER,0
2025_16_BUF_CLE,2025,16,BUF,CLE,2.0,Touchdown,TD,0
2025_16_BUF_CLE,2025,16,CLE,BUF,1.0,Touchdown,TD,1
2025_16_CIN_MIA,2025,16,CIN,MIA,1.0,Punt,PUNT,1
2025_16_CIN_MIA,2025,16,MIA,CIN,2.0,Punt,PUNT,0
2025_16_GB_CHI,2025,16,CHI,GB,2.0,Turnover on downs,OTHER,0
2025_16_GB_CHI,2025,16,GB,CHI,1.0,Turnover on downs,OTHER,1
2025_16_JAX_DEN,2025,16,DEN,JAX,2.0,Punt,PUNT,0
2025_16_JAX_DEN,2025,16,JAX,DEN,1.0,Punt,PUNT,1
2025_16_KC_TEN,2025,16,KC,TEN,1.0,Punt,PUNT,1
2025_16_KC_TEN,2025,16,TEN,KC,2.0,Turnover on downs,OTHER,0
2025_16_LAC_DAL,2025,16,DAL,LAC,1.0,Touchdown,TD,1
2025_16_LAC_DAL,2025,16,LAC,DAL,2.0,Touchdown,TD,0
2025_16_LA_SEA,2025,16,LA,SEA,1.0,Turnover on downs,OTHER,1
2025_16_LA_SEA,2025,16,SEA,LA,2.0,Touchdown,TD,0
2025_16_LV_HOU,2025,16,HOU,LV,2.0,Punt,PUNT,0
2025_16_LV_HOU,2025,16,LV,HOU,1.0,Punt,PUNT,1
2025_16_MIN_NYG,2025,16,MIN,NYG,1.0,Field goal,FG,1
2025_16_MIN_NYG,2025,16,NYG,MIN,2.0,Turnover on downs,OTHER,0
2025_16_NE_BAL,2025,16,BAL,NE,1.0,Touchdown,TD,1
2025_16_NE_BAL,2025,16,NE,BAL,2.0,Turnover,OTHER,0
2025_16_NYJ_NO,2025,16,NO,NYJ,1.0,Turnover,OTHER,1
2025_16_NYJ_NO,2025,16,NYJ,NO,2.0,Field goal,FG,0
2025_16_PHI_WAS,2025,16,PHI,WAS,2.0,Field goal,FG,0
2025_16_PHI_WAS,2025,16,WAS,PHI,2.0,Field goal,FG,0
2025_16_PIT_DET,2025,16,DET,PIT,1.0,Punt,PUNT,1
2025_16_PIT_DET,2025,16,PIT,DET,2.0,Field goal,FG,0
2025_16_SF_IND,2025,16,IND,SF,1.0,Touchdown,TD,1
2025_16_SF_IND,2025,16,SF,IND,2.0,Touchdown,TD,0
2025_16_TB_CAR,2025,16,CAR,TB,1.0,Field goal,FG,1
2025_16_TB_CAR,2025,16,TB,CAR,2.0,Touchdown,TD,0
