game_id,season,week,posteam,defteam,drives,fg_range_drives,stalls,off_tds
2023_11_DAL_CAR,2023,11,CAR,DAL,10,9,8,1
2023_11_DAL_CAR,2023,11,DAL,CAR,10,7,4,3
2023_11_LAC_GB,2023,11,GB,LAC,11,8,5,3
2023_11_LAC_GB,2023,11,LAC,GB,11,7,5,2
2023_11_LV_MIA,2023,11,LV,MIA,13,9,8,1
2023_11_LV_MIA,2023,11,MIA,LV,14,8,6,2
2023_11_MIN_DEN,2023,11,DEN,MIN,11,10,9,1
2023_11_MIN_DEN,2023,11,MIN,DEN,10,10,8,2
2023_11_NYG_WAS,2023,11,NYG,WAS,13,12,9,3
2023_11_NYG_WAS,2023,11,WAS,NYG,14,8,6,2
2023_11_NYJ_BUF,2023,11,BUF,NYJ,12,8,5,3
2023_11_NYJ_BUF,2023,11,NYJ,BUF,11,8,7,1
2023_11_PHI_KC,2023,11,KC,PHI,12,8,6,2
2023_11_PHI_KC,2023,11,PHI,KC,12,6,3,3
2023_11_PIT_CLE,2023,11,CLE,PIT,12,7,6,1
2023_11_PIT_CLE,2023,11,PIT,CLE,13,5,4,1
2023_11_SEA_LA,2023,11,LA,SEA,11,7,5,2
2023_11_SEA_LA,2023,11,SEA,LA,11,8,7,1
2023_11_TB_SF,2023,11,SF,TB,10,7,4,3
2023_11_TB_SF,2023,11,TB,SF,10,8,6,2
2023_11_TEN_JAX,2023,11,JAX,TEN,9,8,4,4
2023_11_TEN_JAX,2023,11,TEN,JAX,9,7,5,2
2023_12_BAL_LAC,2023,12,BAL,LAC,11,7,5,2
2023_12_BAL_LAC,2023,12,LAC,BAL,11,7,6,1
2023_12_BUF_PHI,2023,12,BUF,PHI,14,12,8,4
2023_12_BUF_PHI,2023,12,PHI,BUF,14,10,5,5
2023_12_CAR_TEN,2023,12,CAR,TEN,10,3,2,1
2023_12_CAR_TEN,2023,12,TEN,CAR,11,7,5,2
2023_12_CHI_MIN,2023,12,CHI,MIN,10,7,7,0
2023_12_CHI_MIN,2023,12,MIN,CHI,11,7,6,1
2023_12_CLE_DEN,2023,12,CLE,DEN,12,9,8,1
2023_12_CLE_DEN,2023,12,DEN,CLE,12,9,6,3
2023_12_GB_DET,2023,12,DET,GB,11,8,5,3
2023_12_GB_DET,2023,12,GB,DET,12,7,4,3
2023_12_JAX_HOU,2023,12,HOU,JAX,10,8,5,3
2023_12_JAX_HOU,2023,12,JAX,HOU,11,9,7,2
2023_12_KC_LV,2023,12,KC,LV,10,7,3,4
2023_12_KC_LV,2023,12,LV,KC,10,9,7,2
2023_12_LA_ARI,2023,12,ARI,LA,11,8,6,2
2023_12_LA_ARI,2023,12,LA,ARI,10,9,4,5
2023_12_MIA_NYJ,2023,12,MIA,NYJ,12,8,5,3
2023_12_MIA_NYJ,2023,12,NYJ,MIA,11,8,7,1
2023_12_NE_NYG,2023,12,NE,NYG,12,5,4,1
2023_12_NE_NYG,2023,12,NYG,NE,12,5,4,1
2023_12_NO_ATL,2023,12,ATL,NO,10,8,6,2
2023_12_NO_ATL,2023,12,NO,ATL,10,9,9,0
2023_12_PIT_CIN,2023,12,CIN,PIT,10,5,4,1
2023_12_PIT_CIN,2023,12,PIT,CIN,10,8,7,1
2023_12_SF_SEA,2023,12,SEA,SF,11,8,8,0
2023_12_SF_SEA,2023,12,SF,SEA,12,9,5,4
2023_12_TB_IND,2023,12,IND,TB,11,8,5,3
2023_12_TB_IND,2023,12,TB,IND,10,9,7,2
2023_12_WAS_DAL,2023,12,DAL,WAS,10,8,3,5
2023_12_WAS_DAL,2023,12,WAS,DAL,11,8,7,1
2023_13_ARI_PIT,2023,13,ARI,PIT,10,8,5,3
2023_13_ARI_PIT,2023,13,PIT,ARI,11,6,5,1
2023_13_ATL_NYJ,2023,13,ATL,NYJ,14,6,5,1
2023_13_ATL_NYJ,2023,13,NYJ,ATL,13,4,4,0
2023_13_CAR_TB,2023,13,CAR,TB,13,4,2,2
2023_13_CAR_TB,2023,13,TB,CAR,13,7,4,3
2023_13_CIN_JAX,2023,13,CIN,JAX,12,11,7,4
2023_13_CIN_JAX,2023,13,JAX,CIN,12,9,5,4
2023_13_CLE_LA,2023,13,CLE,LA,12,8,6,2
2023_13_CLE_LA,2023,13,LA,CLE,13,10,6,4
2023_13_DEN_HOU,2023,13,DEN,HOU,13,9,7,2
2023_13_DEN_HOU,2023,13,HOU,DEN,13,9,7,2
2023_13_DET_NO,2023,13,DET,NO,12,10,6,4
2023_13_DET_NO,2023,13,NO,DET,12,9,5,4
2023_13_IND_TEN,2023,13,IND,TEN,14,10,8,2
2023_13_IND_TEN,2023,13,TEN,IND,16,10,7,3
2023_13_KC_GB,2023,13,GB,KC,8,7,4,3
2023_13_KC_GB,2023,13,KC,GB,8,6,4,2
2023_13_LAC_NE,2023,13,LAC,NE,11,5,5,0
2023_13_LAC_NE,2023,13,NE,LAC,11,6,6,0
2023_13_MIA_WAS,2023,13,MIA,WAS,10,8,3,5
2023_13_MIA_WAS,2023,13,WAS,MIA,11,9,7,2
2023_13_SEA_DAL,2023,13,DAL,SEA,11,10,6,4
2023_13_SEA_DAL,2023,13,SEA,DAL,10,10,5,5
2023_13_SF_PHI,2023,13,PHI,SF,9,7,5,2
2023_13_SF_PHI,2023,13,SF,PHI,9,8,2,6
2023_14_BUF_KC,2023,14,BUF,KC,11,7,5,2
2023_14_BUF_KC,2023,14,KC,BUF,10,7,5,2
2023_14_CAR_NO,2023,14,CAR,NO,12,7,7,0
2023_14_CAR_NO,2023,14,NO,CAR,12,9,6,3
2023_14_DEN_LAC,2023,14,DEN,LAC,13,6,3,3
2023_14_DEN_LAC,2023,14,LAC,DEN,13,8,7,1
2023_14_DET_CHI,2023,14,CHI,DET,12,8,5,3
2023_14_DET_CHI,2023,14,DET,CHI,11,9,7,2
2023_14_GB_NYG,2023,14,GB,NYG,11,9,7,2
2023_14_GB_NYG,2023,14,NYG,GB,12,8,5,3
2023_14_HOU_NYJ,2023,14,HOU,NYJ,13,8,7,1
2023_14_HOU_NYJ,2023,14,NYJ,HOU,13,7,4,3
2023_14_IND_CIN,2023,14,CIN,IND,11,8,4,4
2023_14_IND_CIN,2023,14,IND,CIN,11,8,7,1
2023_14_JAX_CLE,2023,14,CLE,JAX,17,8,4,4
2023_14_JAX_CLE,2023,14,JAX,CLE,17,10,6,4
2023_14_LA_BAL,2023,14,BAL,LA,14,11,8,3
2023_14_LA_BAL,2023,14,LA,BAL,13,11,8,3
2023_14_MIN_LV,2023,14,LV,MIN,13,3,3,0
2023_14_MIN_LV,2023,14,MIN,LV,11,4,4,0
2023_14_NE_PIT,2023,14,NE,PIT,13,6,3,3
2023_14_NE_PIT,2023,14,PIT,NE,14,6,4,2
2023_14_PHI_DAL,2023,14,DAL,PHI,9,7,4,3
2023_14_PHI_DAL,2023,14,PHI,DAL,10,9,9,0
2023_14_SEA_SF,2023,14,SEA,SF,12,6,4,2
2023_14_SEA_SF,2023,14,SF,SEA,12,7,3,4
2023_14_TB_ATL,2023,14,ATL,TB,13,9,6,3
2023_14_TB_ATL,2023,14,TB,ATL,12,8,5,3
2023_14_TEN_MIA,2023,14,MIA,TEN,13,9,7,2
2023_14_TEN_MIA,2023,14,TEN,MIA,13,10,7,3
2023_15_ATL_CAR,2023,15,ATL,CAR,10,4,3,1
2023_15_ATL_CAR,2023,15,CAR,ATL,10,5,5,0
2023_15_BAL_JAX,2023,15,BAL,JAX,10,8,6,2
2023_15_BAL_JAX,2023,15,JAX,BAL,10,8,7,1
2023_15_CHI_CLE,2023,15,CHI,CLE,16,9,8,1
2023_15_CHI_CLE,2023,15,CLE,CHI,17,8,6,2
2023_15_DAL_BUF,2023,15,BUF,DAL,9,6,2,4
2023_15_DAL_BUF,2023,15,DAL,BUF,8,7,6,1
2023_15_DEN_DET,2023,15,DEN,DET,11,9,7,2
2023_15_DEN_DET,2023,15,DET,DEN,10,8,2,6
2023_15_HOU_TEN,2023,15,HOU,TEN,13,8,7,1
2023_15_HOU_TEN,2023,15,TEN,HOU,13,8,7,1
2023_15_KC_NE,2023,15,KC,NE,13,9,6,3
2023_15_KC_NE,2023,15,NE,KC,14,10,8,2
2023_15_LAC_LV,2023,15,LAC,LV,15,11,8,3
2023_15_LAC_LV,2023,15,LV,LAC,15,12,5,7
2023_15_MIN_CIN,2023,15,CIN,MIN,12,8,5,3
2023_15_MIN_CIN,2023,15,MIN,CIN,10,8,5,3
2023_15_NYG_NO,2023,15,NO,NYG,9,5,2,3
2023_15_NYG_NO,2023,15,NYG,NO,9,8,8,0
2023_15_NYJ_MIA,2023,15,MIA,NYJ,10,7,4,3
2023_15_NYJ_MIA,2023,15,NYJ,MIA,11,7,7,0
2023_15_PHI_SEA,2023,15,PHI,SEA,10,6,4,2
2023_15_PHI_SEA,2023,15,SEA,PHI,10,6,4,2
2023_15_PIT_IND,2023,15,IND,PIT,11,10,7,3
2023_15_PIT_IND,2023,15,PIT,IND,12,8,6,2
2023_15_SF_ARI,2023,15,ARI,SF,10,10,7,3
2023_15_SF_ARI,2023,15,SF,ARI,11,9,4,5
2023_15_TB_GB,2023,15,GB,TB,9,8,6,2
2023_15_TB_GB,2023,15,TB,GB,9,8,4,4
2023_15_WAS_LA,2023,15,LA,WAS,12,10,7,3
2023_15_WAS_LA,2023,15,WAS,LA,12,9,6,3
2023_16_ARI_CHI,2023,16,ARI,CHI,12,7,5,2
2023_16_ARI_CHI,2023,16,CHI,ARI,11,10,7,3
2023_16_BAL_SF,2023,16,BAL,SF,12,10,7,3
2023_16_BAL_SF,2023,16,SF,BAL,11,11,9,2
2023_16_BUF_LAC,2023,16,BUF,LAC,10,9,6,3
2023_16_BUF_LAC,2023,16,LAC,BUF,12,10,9,1
2023_16_CIN_PIT,2023,16,CIN,PIT,11,8,7,1
2023_16_CIN_PIT,2023,16,PIT,CIN,11,8,4,4
2023_16_CLE_HOU,2023,16,CLE,HOU,14,9,4,6
2023_16_CLE_HOU,2023,16,HOU,CLE,13,8,5,3
2023_16_DAL_MIA,2023,16,DAL,MIA,9,7,5,2
2023_16_DAL_MIA,2023,16,MIA,DAL,9,8,7,1
2023_16_DET_MIN,2023,16,DET,MIN,11,8,4,4
2023_16_DET_MIN,2023,16,MIN,DET,10,8,5,3
2023_16_GB_CAR,2023,16,CAR,GB,10,10,6,4
2023_16_GB_CAR,2023,16,GB,CAR,10,8,4,4
2023_16_IND_ATL,2023,16,ATL,IND,10,7,5,2
2023_16_IND_ATL,2023,16,IND,ATL,11,8,7,1
2023_16_JAX_TB,2023,16,JAX,TB,10,9,7,2
2023_16_JAX_TB,2023,16,TB,JAX,11,9,6,3
2023_16_LV_KC,2023,16,KC,LV,11,7,5,2
2023_16_LV_KC,2023,16,LV,KC,12,7,7,0
2023_16_NE_DEN,2023,16,DEN,NE,15,10,6,4
2023_16_NE_DEN,2023,16,NE,DEN,14,8,5,3
2023_16_NO_LA,2023,16,LA,NO,10,10,7,3
2023_16_NO_LA,2023,16,NO,LA,10,9,6,3
2023_16_NYG_PHI,2023,16,NYG,PHI,11,10,8,2
2023_16_NYG_PHI,2023,16,PHI,NYG,12,10,6,4
2023_16_SEA_TEN,2023,16,SEA,TEN,7,5,3,2
2023_16_SEA_TEN,2023,16,TEN,SEA,8,6,4,2
2023_16_WAS_NYJ,2023,16,NYJ,WAS,16,10,7,3
2023_16_WAS_NYJ,2023,16,WAS,NYJ,15,11,7,4
2023_17_ARI_PHI,2023,17,ARI,PHI,8,8,4,4
2023_17_ARI_PHI,2023,17,PHI,ARI,8,8,5,3
2023_17_ATL_CHI,2023,17,ATL,CHI,13,8,6,2
2023_17_ATL_CHI,2023,17,CHI,ATL,13,11,7,4
2023_17_CAR_JAX,2023,17,CAR,JAX,10,7,7,0
2023_17_CAR_JAX,2023,17,JAX,CAR,11,7,5,2
2023_17_CIN_KC,2023,17,CIN,KC,10,10,8,2
2023_17_CIN_KC,2023,17,KC,CIN,10,9,8,1
2023_17_DET_DAL,2023,17,DAL,DET,12,8,6,2
2023_17_DET_DAL,2023,17,DET,DAL,11,7,5,2
2023_17_GB_MIN,2023,17,GB,MIN,10,9,5,4
2023_17_GB_MIN,2023,17,MIN,GB,11,9,8,1
2023_17_LAC_DEN,2023,17,DEN,LAC,11,8,7,1
2023_17_LAC_DEN,2023,17,LAC,DEN,10,8,8,0
2023_17_LA_NYG,2023,17,LA,NYG,14,8,4,4
2023_17_LA_NYG,2023,17,NYG,LA,14,10,8,2
2023_17_LV_IND,2023,17,IND,LV,10,7,5,2
2023_17_LV_IND,2023,17,LV,IND,9,6,4,2
2023_17_MIA_BAL,2023,17,BAL,MIA,13,10,2,8
2023_17_MIA_BAL,2023,17,MIA,BAL,12,10,8,2
2023_17_NE_BUF,2023,17,BUF,NE,13,9,7,2
2023_17_NE_BUF,2023,17,NE,BUF,13,8,5,3
2023_17_NO_TB,2023,17,NO,TB,12,6,4,2
2023_17_NO_TB,2023,17,TB,NO,12,8,6,2
2023_17_NYJ_CLE,2023,17,CLE,NYJ,13,8,4,4
2023_17_NYJ_CLE,2023,17,NYJ,CLE,14,10,9,1
2023_17_PIT_SEA,2023,17,PIT,SEA,10,8,5,3
2023_17_PIT_SEA,2023,17,SEA,PIT,9,8,6,2
2023_17_SF_WAS,2023,17,SF,WAS,9,8,5,3
2023_17_SF_WAS,2023,17,WAS,SF,9,7,6,1
2023_17_TEN_HOU,2023,17,HOU,TEN,9,6,5,1
2023_17_TEN_HOU,2023,17,TEN,HOU,10,8,8,0
2023_18_ATL_NO,2023,18,ATL,NO,13,11,9,2
2023_18_ATL_NO,2023,18,NO,ATL,12,9,3,6
2023_18_BUF_MIA,2023,18,BUF,MIA,10,8,6,2
2023_18_BUF_MIA,2023,18,MIA,BUF,9,5,3,2
2023_18_CHI_GB,2023,18,CHI,GB,6,5,5,0
2023_18_CHI_GB,2023,18,GB,CHI,7,6,4,2
2023_18_CLE_CIN,2023,18,CIN,CLE,12,9,5,4
2023_18_CLE_CIN,2023,18,CLE,CIN,13,8,6,2
2023_18_DAL_WAS,2023,18,DAL,WAS,9,9,4,5
2023_18_DAL_WAS,2023,18,WAS,DAL,10,9,8,1
2023_18_DEN_LV,2023,18,DEN,LV,10,6,4,2
2023_18_DEN_LV,2023,18,LV,DEN,10,6,3,3
2023_18_HOU_IND,2023,18,HOU,IND,11,7,4,3
2023_18_HOU_IND,2023,18,IND,HOU,13,7,6,1
2023_18_JAX_TEN,2023,18,JAX,TEN,10,9,7,2
2023_18_JAX_TEN,2023,18,TEN,JAX,10,6,2,4
2023_18_KC_LAC,2023,18,KC,LAC,11,7,7,0
2023_18_KC_LAC,2023,18,LAC,KC,11,8,8,0
2023_18_LA_SF,2023,18,LA,SF,9,6,3,3
2023_18_LA_SF,2023,18,SF,LA,8,6,3,3
2023_18_MIN_DET,2023,18,DET,MIN,11,8,4,4
2023_18_MIN_DET,2023,18,MIN,DET,11,8,6,2
2023_18_NYJ_NE,2023,18,NE,NYJ,15,6,6,0
2023_18_NYJ_NE,2023,18,NYJ,NE,14,6,5,1
2023_18_PHI_NYG,2023,18,NYG,PHI,12,9,6,3
2023_18_PHI_NYG,2023,18,PHI,NYG,13,8,7,1
2023_18_PIT_BAL,2023,18,BAL,PIT,12,4,3,1
2023_18_PIT_BAL,2023,18,PIT,BAL,12,7,5,2
2023_18_SEA_ARI,2023,18,ARI,SEA,9,8,6,2
2023_18_SEA_ARI,2023,18,SEA,ARI,9,7,5,2
2023_18_TB_CAR,2023,18,CAR,TB,9,4,4,0
2023_18_TB_CAR,2023,18,TB,CAR,10,5,5,0
2024_01_ARI_BUF,2024,1,ARI,BUF,10,8,5,3
2024_01_ARI_BUF,2024,1,BUF,ARI,10,8,4,4
2024_01_BAL_KC,2024,1,BAL,KC,10,9,7,2
2024_01_BAL_KC,2024,1,KC,BAL,10,7,4,3
2024_01_CAR_NO,2024,1,CAR,NO,13,10,9,1
2024_01_CAR_NO,2024,1,NO,CAR,11,9,4,5
2024_01_DAL_CLE,2024,1,CLE,DAL,14,10,8,2
2024_01_DAL_CLE,2024,1,DAL,CLE,15,9,7,2
2024_01_DEN_SEA,2024,1,DEN,SEA,15,12,11,1
2024_01_DEN_SEA,2024,1,SEA,DEN,15,9,6,3
2024_01_GB_PHI,2024,1,GB,PHI,11,9,6,3
2024_01_GB_PHI,2024,1,PHI,GB,11,9,5,4
2024_01_HOU_IND,2024,1,HOU,IND,10,7,4,3
2024_01_HOU_IND,2024,1,IND,HOU,9,9,5,4
2024_01_JAX_MIA,2024,1,JAX,MIA,11,7,5,2
2024_01_JAX_MIA,2024,1,MIA,JAX,11,8,6,2
2024_01_LA_DET,2024,1,DET,LA,11,9,6,3
2024_01_LA_DET,2024,1,LA,DET,10,8,6,2
2024_01_LV_LAC,2024,1,LAC,LV,13,8,6,2
2024_01_LV_LAC,2024,1,LV,LAC,13,7,6,1
2024_01_MIN_NYG,2024,1,MIN,NYG,11,5,2,3
2024_01_MIN_NYG,2024,1,NYG,MIN,11,8,8,0
2024_01_NE_CIN,2024,1,CIN,NE,8,6,5,1
2024_01_NE_CIN,2024,1,NE,CIN,10,6,5,1
2024_01_NYJ_SF,2024,1,NYJ,SF,10,9,6,3
2024_01_NYJ_SF,2024,1,SF,NYJ,10,9,7,2
2024_01_PIT_ATL,2024,1,ATL,PIT,10,8,7,1
2024_01_PIT_ATL,2024,1,PIT,ATL,10,7,7,0
2024_01_TEN_CHI,2024,1,CHI,TEN,13,9,9,0
2024_01_TEN_CHI,2024,1,TEN,CHI,13,9,7,2
2024_01_WAS_TB,2024,1,TB,WAS,9,8,4,4
2024_01_WAS_TB,2024,1,WAS,TB,9,9,6,3
2024_02_ATL_PHI,2024,2,ATL,PHI,9,6,4,2
2024_02_ATL_PHI,2024,2,PHI,ATL,9,8,6,2
2024_02_BUF_MIA,2024,2,BUF,MIA,11,9,6,3
2024_02_BUF_MIA,2024,2,MIA,BUF,10,7,6,1
2024_02_CHI_HOU,2024,2,CHI,HOU,13,7,6,1
2024_02_CHI_HOU,2024,2,HOU,CHI,13,7,6,1
2024_02_CIN_KC,2024,2,CIN,KC,10,7,5,2
2024_02_CIN_KC,2024,2,KC,CIN,10,9,7,2
2024_02_CLE_JAX,2024,2,CLE,JAX,9,8,7,1
2024_02_CLE_JAX,2024,2,JAX,CLE,10,8,7,1
2024_02_IND_GB,2024,2,GB,IND,11,8,7,1
2024_02_IND_GB,2024,2,IND,GB,10,7,6,1
2024_02_LAC_CAR,2024,2,CAR,LAC,11,6,6,0
2024_02_LAC_CAR,2024,2,LAC,CAR,12,7,4,3
2024_02_LA_ARI,2024,2,ARI,LA,9,7,2,5
2024_02_LA_ARI,2024,2,LA,ARI,10,9,8,1
2024_02_LV_BAL,2024,2,BAL,LV,12,8,6,2
2024_02_LV_BAL,2024,2,LV,BAL,12,11,9,2
2024_02_NO_DAL,2024,2,DAL,NO,10,8,7,1
2024_02_NO_DAL,2024,2,NO,DAL,10,7,1,6
2024_02_NYG_WAS,2024,2,NYG,WAS,7,7,4,3
2024_02_NYG_WAS,2024,2,WAS,NYG,8,8,8,0
2024_02_NYJ_TEN,2024,2,NYJ,TEN,11,6,3,3
2024_02_NYJ_TEN,2024,2,TEN,NYJ,11,7,5,2
2024_02_PIT_DEN,2024,2,DEN,PIT,11,6,6,0
2024_02_PIT_DEN,2024,2,PIT,DEN,11,6,5,1
2024_02_SEA_NE,2024,2,NE,SEA,12,8,6,2
2024_02_SEA_NE,2024,2,SEA,NE,12,8,6,2
2024_02_SF_MIN,2024,2,MIN,SF,11,9,7,2
2024_02_SF_MIN,2024,2,SF,MIN,10,7,5,2
2024_02_TB_DET,2024,2,DET,TB,11,11,10,1
2024_02_TB_DET,2024,2,TB,DET,11,5,3,2
2024_03_BAL_DAL,2024,3,BAL,DAL,12,9,4,5
2024_03_BAL_DAL,2024,3,DAL,BAL,11,9,6,3
2024_03_CAR_LV,2024,3,CAR,LV,12,9,5,4
2024_03_CAR_LV,2024,3,LV,CAR,12,9,6,3
2024_03_CHI_IND,2024,3,CHI,IND,12,6,4,2
2024_03_CHI_IND,2024,3,IND,CHI,12,8,5,3
2024_03_DEN_TB,2024,3,DEN,TB,10,6,4,2
2024_03_DEN_TB,2024,3,TB,DEN,11,8,7,1
2024_03_DET_ARI,2024,3,ARI,DET,11,6,5,1
2024_03_DET_ARI,2024,3,DET,ARI,11,5,2,3
2024_03_GB_TEN,2024,3,GB,TEN,11,7,5,2
2024_03_GB_TEN,2024,3,TEN,GB,11,7,5,2
2024_03_HOU_MIN,2024,3,HOU,MIN,11,9,8,1
2024_03_HOU_MIN,2024,3,MIN,HOU,11,5,1,4
2024_03_JAX_BUF,2024,3,BUF,JAX,10,8,2,6
2024_03_JAX_BUF,2024,3,JAX,BUF,10,9,8,1
2024_03_KC_ATL,2024,3,ATL,KC,10,8,6,2
2024_03_KC_ATL,2024,3,KC,ATL,10,7,5,2
2024_03_LAC_PIT,2024,3,LAC,PIT,10,6,5,1
2024_03_LAC_PIT,2024,3,PIT,LAC,10,6,4,2
2024_03_MIA_SEA,2024,3,MIA,SEA,12,7,7,0
2024_03_MIA_SEA,2024,3,SEA,MIA,12,5,2,3
2024_03_NE_NYJ,2024,3,NE,NYJ,9,6,6,0
2024_03_NE_NYJ,2024,3,NYJ,NE,8,7,4,3
2024_03_NYG_CLE,2024,3,CLE,NYG,14,7,5,2
2024_03_NYG_CLE,2024,3,NYG,CLE,14,8,4,4
2024_03_PHI_NO,2024,3,NO,PHI,10,5,4,1
2024_03_PHI_NO,2024,3,PHI,NO,10,7,5,2
2024_03_SF_LA,2024,3,LA,SF,9,8,5,3
2024_03_SF_LA,2024,3,SF,LA,9,8,5,3
2024_03_WAS_CIN,2024,3,CIN,WAS,7,7,3,4
2024_03_WAS_CIN,2024,3,WAS,CIN,8,8,3,5
2024_04_BUF_BAL,2024,4,BAL,BUF,11,8,3,5
2024_04_BUF_BAL,2024,4,BUF,BAL,11,7,6,1
2024_04_CIN_CAR,2024,4,CAR,CIN,11,8,5,3
2024_04_CIN_CAR,2024,4,CIN,CAR,10,8,4,4
2024_04_CLE_LV,2024,4,CLE,LV,10,7,6,1
2024_04_CLE_LV,2024,4,LV,CLE,11,6,4,2
2024_04_DAL_NYG,2024,4,DAL,NYG,9,7,5,2
2024_04_DAL_NYG,2024,4,NYG,DAL,9,7,7,0
2024_04_DEN_NYJ,2024,4,DEN,NYJ,13,6,5,1
2024_04_DEN_NYJ,2024,4,NYJ,DEN,13,6,6,0
2024_04_JAX_HOU,2024,4,HOU,JAX,10,7,4,3
2024_04_JAX_HOU,2024,4,JAX,HOU,12,8,6,2
2024_04_KC_LAC,2024,4,KC,LAC,11,6,4,2
2024_04_KC_LAC,2024,4,LAC,KC,10,6,5,1
2024_04_LA_CHI,2024,4,CHI,LA,10,9,6,3
2024_04_LA_CHI,2024,4,LA,CHI,10,7,6,1
2024_04_MIN_GB,2024,4,GB,MIN,15,11,7,4
2024_04_MIN_GB,2024,4,MIN,GB,15,10,6,4
2024_04_NE_SF,2024,4,NE,SF,12,8,7,1
2024_04_NE_SF,2024,4,SF,NE,12,8,5,3
2024_04_NO_ATL,2024,4,ATL,NO,10,7,6,1
2024_04_NO_ATL,2024,4,NO,ATL,10,9,6,3
2024_04_PHI_TB,2024,4,PHI,TB,10,7,5,2
2024_04_PHI_TB,2024,4,TB,PHI,11,8,4,4
2024_04_PIT_IND,2024,4,IND,PIT,11,6,3,3
2024_04_PIT_IND,2024,4,PIT,IND,11,10,7,3
2024_04_SEA_DET,2024,4,DET,SEA,11,8,2,6
2024_04_SEA_DET,2024,4,SEA,DET,11,8,4,4
2024_04_TEN_MIA,2024,4,MIA,TEN,13,8,7,1
2024_04_TEN_MIA,2024,4,TEN,MIA,13,10,8,2
2024_04_WAS_ARI,2024,4,ARI,WAS,9,8,6,2
2024_04_WAS_ARI,2024,4,WAS,ARI,9,7,2,5
2024_05_ARI_SF,2024,5,ARI,SF,10,9,7,2
2024_05_ARI_SF,2024,5,SF,ARI,10,9,8,1
2024_05_BAL_CIN,2024,5,BAL,CIN,13,9,4,5
2024_05_BAL_CIN,2024,5,CIN,BAL,13,11,6,5
2024_05_BUF_HOU,2024,5,BUF,HOU,12,7,5,2
2024_05_BUF_HOU,2024,5,HOU,BUF,13,9,7,2
2024_05_CAR_CHI,2024,5,CAR,CHI,12,8,7,1
2024_05_CAR_CHI,2024,5,CHI,CAR,12,8,3,5
2024_05_CLE_WAS,2024,5,CLE,WAS,13,10,9,1
2024_05_CLE_WAS,2024,5,WAS,CLE,12,9,5,4
2024_05_DAL_PIT,2024,5,DAL,PIT,9,8,6,2
2024_05_DAL_PIT,2024,5,PIT,DAL,12,6,4,2
2024_05_GB_LA,2024,5,GB,LA,11,7,4,3
