game_id,season,week,posteam,defteam,punts,game_total_punts
2022_01_BAL_NYJ,2022,1,BAL,NYJ,6,12
2022_01_BAL_NYJ,2022,1,NYJ,BAL,6,12
2022_01_BUF_LA,2022,1,BUF,LA,0,4
2022_01_BUF_LA,2022,1,LA,BUF,4,4
2022_01_CLE_CAR,2022,1,CAR,CLE,5,9
2022_01_CLE_CAR,2022,1,CLE,CAR,4,9
2022_01_DEN_SEA,2022,1,DEN,SEA,1,3
2022_01_DEN_SEA,2022,1,SEA,DEN,2,3
2022_01_GB_MIN,2022,1,GB,MIN,4,9
2022_01_GB_MIN,2022,1,MIN,GB,5,9
2022_01_IND_HOU,2022,1,HOU,IND,7,11
2022_01_IND_HOU,2022,1,IND,HOU,4,11
2022_01_JAX_WAS,2022,1,JAX,WAS,3,6
2022_01_JAX_WAS,2022,1,WAS,JAX,3,6
2022_01_KC_ARI,2022,1,ARI,KC,5,7
2022_01_KC_ARI,2022,1,KC,ARI,2,7
2022_01_LV_LAC,2022,1,LAC,LV,4,6
2022_01_LV_LAC,2022,1,LV,LAC,2,6
2022_01_NE_MIA,2022,1,MIA,NE,4,7
2022_01_NE_MIA,2022,1,NE,MIA,3,7
2022_01_NO_ATL,2022,1,ATL,NO,4,9
2022_01_NO_ATL,2022,1,NO,ATL,5,9
2022_01_NYG_TEN,2022,1,NYG,TEN,6,12
2022_01_NYG_TEN,2022,1,TEN,NYG,6,12
2022_01_PHI_DET,2022,1,DET,PHI,4,7
2022_01_PHI_DET,2022,1,PHI,DET,3,7
2022_01_PIT_CIN,2022,1,CIN,PIT,3,11
2022_01_PIT_CIN,2022,1,PIT,CIN,8,11
2022_01_SF_CHI,2022,1,CHI,SF,6,10
2022_01_SF_CHI,2022,1,SF,CHI,4,10
2022_01_TB_DAL,2022,1,DAL,TB,5,8
2022_01_TB_DAL,2022,1,TB,DAL,3,8
2022_02_ARI_LV,2022,2,ARI,LV,3,6
2022_02_ARI_LV,2022,2,LV,ARI,3,6
2022_02_ATL_LA,2022,2,ATL,LA,1,2
2022_02_ATL_LA,2022,2,LA,ATL,1,2
2022_02_CAR_NYG,2022,2,CAR,NYG,5,10
2022_02_CAR_NYG,2022,2,NYG,CAR,5,10
2022_02_CHI_GB,2022,2,CHI,GB,4,6
2022_02_CHI_GB,2022,2,GB,CHI,2,6
2022_02_CIN_DAL,2022,2,CIN,DAL,5,10
2022_02_CIN_DAL,2022,2,DAL,CIN,5,10
2022_02_HOU_DEN,2022,2,DEN,HOU,5,10
2022_02_HOU_DEN,2022,2,HOU,DEN,5,10
2022_02_IND_JAX,2022,2,IND,JAX,5,10
2022_02_IND_JAX,2022,2,JAX,IND,5,10
2022_02_LAC_KC,2022,2,KC,LAC,6,12
2022_02_LAC_KC,2022,2,LAC,KC,6,12
2022_02_MIA_BAL,2022,2,BAL,MIA,2,4
2022_02_MIA_BAL,2022,2,MIA,BAL,2,4
2022_02_MIN_PHI,2022,2,MIN,PHI,5,9
2022_02_MIN_PHI,2022,2,PHI,MIN,4,9
2022_02_NE_PIT,2022,2,NE,PIT,4,8
2022_02_NE_PIT,2022,2,PIT,NE,4,8
2022_02_NYJ_CLE,2022,2,CLE,NYJ,3,7
2022_02_NYJ_CLE,2022,2,NYJ,CLE,4,7
2022_02_SEA_SF,2022,2,SEA,SF,5,8
2022_02_SEA_SF,2022,2,SF,SEA,3,8
2022_02_TB_NO,2022,2,NO,TB,5,11
2022_02_TB_NO,2022,2,TB,NO,6,11
2022_02_TEN_BUF,2022,2,BUF,TEN,3,9
2022_02_TEN_BUF,2022,2,TEN,BUF,6,9
2022_02_WAS_DET,2022,2,DET,WAS,5,11
2022_02_WAS_DET,2022,2,WAS,DET,6,11
2022_03_ATL_SEA,2022,3,ATL,SEA,1,3
2022_03_ATL_SEA,2022,3,SEA,ATL,2,3
2022_03_BAL_NE,2022,3,BAL,NE,3,5
2022_03_BAL_NE,2022,3,NE,BAL,2,5
2022_03_BUF_MIA,2022,3,BUF,MIA,1,6
2022_03_BUF_MIA,2022,3,MIA,BUF,5,6
2022_03_CIN_NYJ,2022,3,CIN,NYJ,3,6
2022_03_CIN_NYJ,2022,3,NYJ,CIN,3,6
2022_03_DAL_NYG,2022,3,DAL,NYG,4,7
2022_03_DAL_NYG,2022,3,NYG,DAL,3,7
2022_03_DET_MIN,2022,3,DET,MIN,3,6
2022_03_DET_MIN,2022,3,MIN,DET,3,6
2022_03_GB_TB,2022,3,GB,TB,7,13
2022_03_GB_TB,2022,3,TB,GB,6,13
2022_03_HOU_CHI,2022,3,CHI,HOU,4,9
2022_03_HOU_CHI,2022,3,HOU,CHI,5,9
2022_03_JAX_LAC,2022,3,JAX,LAC,1,5
2022_03_JAX_LAC,2022,3,LAC,JAX,4,5
2022_03_KC_IND,2022,3,IND,KC,3,6
2022_03_KC_IND,2022,3,KC,IND,3,6
2022_03_LA_ARI,2022,3,ARI,LA,4,7
2022_03_LA_ARI,2022,3,LA,ARI,3,7
2022_03_LV_TEN,2022,3,LV,TEN,3,6
2022_03_LV_TEN,2022,3,TEN,LV,3,6
2022_03_NO_CAR,2022,3,CAR,NO,6,12
2022_03_NO_CAR,2022,3,NO,CAR,6,12
2022_03_PHI_WAS,2022,3,PHI,WAS,6,14
2022_03_PHI_WAS,2022,3,WAS,PHI,8,14
2022_03_PIT_CLE,2022,3,CLE,PIT,5,10
2022_03_PIT_CLE,2022,3,PIT,CLE,5,10
2022_03_SF_DEN,2022,3,DEN,SF,10,17
2022_03_SF_DEN,2022,3,SF,DEN,7,17
2022_04_ARI_CAR,2022,4,ARI,CAR,3,7
2022_04_ARI_CAR,2022,4,CAR,ARI,4,7
2022_04_BUF_BAL,2022,4,BAL,BUF,3,6
2022_04_BUF_BAL,2022,4,BUF,BAL,3,6
2022_04_CHI_NYG,2022,4,CHI,NYG,5,10
2022_04_CHI_NYG,2022,4,NYG,CHI,5,10
2022_04_CLE_ATL,2022,4,ATL,CLE,3,6
2022_04_CLE_ATL,2022,4,CLE,ATL,3,6
2022_04_DEN_LV,2022,4,DEN,LV,5,9
2022_04_DEN_LV,2022,4,LV,DEN,4,9
2022_04_JAX_PHI,2022,4,JAX,PHI,3,6
2022_04_JAX_PHI,2022,4,PHI,JAX,3,6
2022_04_KC_TB,2022,4,KC,TB,1,4
2022_04_KC_TB,2022,4,TB,KC,3,4
2022_04_LAC_HOU,2022,4,HOU,LAC,3,7
2022_04_LAC_HOU,2022,4,LAC,HOU,4,7
2022_04_LA_SF,2022,4,LA,SF,4,8
2022_04_LA_SF,2022,4,SF,LA,4,8
2022_04_MIA_CIN,2022,4,CIN,MIA,4,7
2022_04_MIA_CIN,2022,4,MIA,CIN,3,7
2022_04_MIN_NO,2022,4,MIN,NO,3,7
2022_04_MIN_NO,2022,4,NO,MIN,4,7
2022_04_NE_GB,2022,4,GB,NE,5,12
2022_04_NE_GB,2022,4,NE,GB,7,12
2022_04_NYJ_PIT,2022,4,NYJ,PIT,5,9
2022_04_NYJ_PIT,2022,4,PIT,NYJ,4,9
2022_04_SEA_DET,2022,4,DET,SEA,2,2
2022_04_SEA_DET,2022,4,SEA,DET,0,2
2022_04_TEN_IND,2022,4,IND,TEN,2,6
2022_04_TEN_IND,2022,4,TEN,IND,4,6
2022_04_WAS_DAL,2022,4,DAL,WAS,6,12
2022_04_WAS_DAL,2022,4,WAS,DAL,6,12
2022_05_ATL_TB,2022,5,ATL,TB,6,10
2022_05_ATL_TB,2022,5,TB,ATL,4,10
2022_05_CHI_MIN,2022,5,CHI,MIN,2,3
2022_05_CHI_MIN,2022,5,MIN,CHI,1,3
2022_05_CIN_BAL,2022,5,BAL,CIN,2,6
2022_05_CIN_BAL,2022,5,CIN,BAL,4,6
2022_05_DAL_LA,2022,5,DAL,LA,6,12
2022_05_DAL_LA,2022,5,LA,DAL,6,12
2022_05_DET_NE,2022,5,DET,NE,2,4
2022_05_DET_NE,2022,5,NE,DET,2,4
2022_05_HOU_JAX,2022,5,HOU,JAX,6,9
2022_05_HOU_JAX,2022,5,JAX,HOU,3,9
2022_05_IND_DEN,2022,5,DEN,IND,5,12
2022_05_IND_DEN,2022,5,IND,DEN,7,12
2022_05_LAC_CLE,2022,5,CLE,LAC,2,3
2022_05_LAC_CLE,2022,5,LAC,CLE,1,3
2022_05_LV_KC,2022,5,KC,LV,3,5
2022_05_LV_KC,2022,5,LV,KC,2,5
2022_05_MIA_NYJ,2022,5,MIA,NYJ,3,7
2022_05_MIA_NYJ,2022,5,NYJ,MIA,4,7
2022_05_NYG_GB,2022,5,GB,NYG,3,5
2022_05_NYG_GB,2022,5,NYG,GB,2,5
2022_05_PHI_ARI,2022,5,ARI,PHI,4,8
2022_05_PHI_ARI,2022,5,PHI,ARI,4,8
2022_05_PIT_BUF,2022,5,BUF,PIT,2,6
2022_05_PIT_BUF,2022,5,PIT,BUF,4,6
2022_05_SEA_NO,2022,5,NO,SEA,4,9
2022_05_SEA_NO,2022,5,SEA,NO,5,9
2022_05_SF_CAR,2022,5,CAR,SF,3,5
2022_05_SF_CAR,2022,5,SF,CAR,2,5
2022_05_TEN_WAS,2022,5,TEN,WAS,8,14
2022_05_TEN_WAS,2022,5,WAS,TEN,6,14
2022_06_ARI_SEA,2022,6,ARI,SEA,4,10
2022_06_ARI_SEA,2022,6,SEA,ARI,6,10
2022_06_BAL_NYG,2022,6,BAL,NYG,2,6
2022_06_BAL_NYG,2022,6,NYG,BAL,4,6
2022_06_BUF_KC,2022,6,BUF,KC,2,5
2022_06_BUF_KC,2022,6,KC,BUF,3,5
2022_06_CAR_LA,2022,6,CAR,LA,7,12
2022_06_CAR_LA,2022,6,LA,CAR,5,12
2022_06_CIN_NO,2022,6,CIN,NO,3,6
2022_06_CIN_NO,2022,6,NO,CIN,3,6
2022_06_DAL_PHI,2022,6,DAL,PHI,2,6
2022_06_DAL_PHI,2022,6,PHI,DAL,4,6
2022_06_DEN_LAC,2022,6,DEN,LAC,7,11
2022_06_DEN_LAC,2022,6,LAC,DEN,4,11
2022_06_JAX_IND,2022,6,IND,JAX,3,6
2022_06_JAX_IND,2022,6,JAX,IND,3,6
2022_06_MIN_MIA,2022,6,MIA,MIN,6,16
2022_06_MIN_MIA,2022,6,MIN,MIA,10,16
2022_06_NE_CLE,2022,6,CLE,NE,3,7
2022_06_NE_CLE,2022,6,NE,CLE,4,7
2022_06_NYJ_GB,2022,6,GB,NYJ,6,12
2022_06_NYJ_GB,2022,6,NYJ,GB,6,12
2022_06_SF_ATL,2022,6,ATL,SF,5,8
2022_06_SF_ATL,2022,6,SF,ATL,3,8
2022_06_TB_PIT,2022,6,PIT,TB,5,10
2022_06_TB_PIT,2022,6,TB,PIT,5,10
2022_06_WAS_CHI,2022,6,CHI,WAS,4,10
2022_06_WAS_CHI,2022,6,WAS,CHI,6,10
2022_07_ATL_CIN,2022,7,ATL,CIN,6,8
2022_07_ATL_CIN,2022,7,CIN,ATL,2,8
2022_07_CHI_NE,2022,7,CHI,NE,2,6
2022_07_CHI_NE,2022,7,NE,CHI,4,6
2022_07_CLE_BAL,2022,7,BAL,CLE,3,6
2022_07_CLE_BAL,2022,7,CLE,BAL,3,6
2022_07_DET_DAL,2022,7,DAL,DET,5,8
2022_07_DET_DAL,2022,7,DET,DAL,3,8
2022_07_GB_WAS,2022,7,GB,WAS,5,9
2022_07_GB_WAS,2022,7,WAS,GB,4,9
2022_07_HOU_LV,2022,7,HOU,LV,1,3
2022_07_HOU_LV,2022,7,LV,HOU,2,3
2022_07_IND_TEN,2022,7,IND,TEN,5,8
2022_07_IND_TEN,2022,7,TEN,IND,3,8
2022_07_KC_SF,2022,7,KC,SF,1,2
2022_07_KC_SF,2022,7,SF,KC,1,2
2022_07_NO_ARI,2022,7,ARI,NO,4,6
2022_07_NO_ARI,2022,7,NO,ARI,2,6
2022_07_NYG_JAX,2022,7,JAX,NYG,2,4
2022_07_NYG_JAX,2022,7,NYG,JAX,2,4
2022_07_NYJ_DEN,2022,7,DEN,NYJ,6,14
2022_07_NYJ_DEN,2022,7,NYJ,DEN,8,14
2022_07_PIT_MIA,2022,7,MIA,PIT,6,12
2022_07_PIT_MIA,2022,7,PIT,MIA,6,12
2022_07_SEA_LAC,2022,7,LAC,SEA,5,6
2022_07_SEA_LAC,2022,7,SEA,LAC,1,6
2022_07_TB_CAR,2022,7,CAR,TB,7,13
2022_07_TB_CAR,2022,7,TB,CAR,6,13
2022_08_ARI_MIN,2022,8,ARI,MIN,3,8
2022_08_ARI_MIN,2022,8,MIN,ARI,5,8
2022_08_BAL_TB,2022,8,BAL,TB,4,9
2022_08_BAL_TB,2022,8,TB,BAL,5,9
2022_08_CAR_ATL,2022,8,ATL,CAR,4,7
2022_08_CAR_ATL,2022,8,CAR,ATL,3,7
2022_08_CHI_DAL,2022,8,CHI,DAL,4,6
2022_08_CHI_DAL,2022,8,DAL,CHI,2,6
2022_08_CIN_CLE,2022,8,CIN,CLE,4,6
2022_08_CIN_CLE,2022,8,CLE,CIN,2,6
2022_08_DEN_JAX,2022,8,DEN,JAX,6,12
2022_08_DEN_JAX,2022,8,JAX,DEN,6,12
2022_08_GB_BUF,2022,8,BUF,GB,2,4
2022_08_GB_BUF,2022,8,GB,BUF,2,4
2022_08_LV_NO,2022,8,LV,NO,5,7
2022_08_LV_NO,2022,8,NO,LV,2,7
2022_08_MIA_DET,2022,8,DET,MIA,2,3
2022_08_MIA_DET,2022,8,MIA,DET,1,3
2022_08_NE_NYJ,2022,8,NE,NYJ,4,8
2022_08_NE_NYJ,2022,8,NYJ,NE,4,8
2022_08_NYG_SEA,2022,8,NYG,SEA,6,12
2022_08_NYG_SEA,2022,8,SEA,NYG,6,12
2022_08_PIT_PHI,2022,8,PHI,PIT,4,8
2022_08_PIT_PHI,2022,8,PIT,PHI,4,8
2022_08_SF_LA,2022,8,LA,SF,5,8
2022_08_SF_LA,2022,8,SF,LA,3,8
2022_08_TEN_HOU,2022,8,HOU,TEN,8,13
2022_08_TEN_HOU,2022,8,TEN,HOU,5,13
2022_08_WAS_IND,2022,8,IND,WAS,4,10
2022_08_WAS_IND,2022,8,WAS,IND,6,10
2022_09_BAL_NO,2022,9,BAL,NO,4,9
2022_09_BAL_NO,2022,9,NO,BAL,5,9
2022_09_BUF_NYJ,2022,9,BUF,NYJ,2,5
2022_09_BUF_NYJ,2022,9,NYJ,BUF,3,5
2022_09_CAR_CIN,2022,9,CAR,CIN,5,8
2022_09_CAR_CIN,2022,9,CIN,CAR,3,8
2022_09_GB_DET,2022,9,DET,GB,3,4
2022_09_GB_DET,2022,9,GB,DET,1,4
2022_09_IND_NE,2022,9,IND,NE,9,16
2022_09_IND_NE,2022,9,NE,IND,7,16
2022_09_LAC_ATL,2022,9,ATL,LAC,4,8
2022_09_LAC_ATL,2022,9,LAC,ATL,4,8
2022_09_LA_TB,2022,9,LA,TB,9,15
2022_09_LA_TB,2022,9,TB,LA,6,15
2022_09_LV_JAX,2022,9,JAX,LV,3,7
2022_09_LV_JAX,2022,9,LV,JAX,4,7
2022_09_MIA_CHI,2022,9,CHI,MIA,3,4
2022_09_MIA_CHI,2022,9,MIA,CHI,1,4
2022_09_MIN_WAS,2022,9,MIN,WAS,6,11
2022_09_MIN_WAS,2022,9,WAS,MIN,5,11
2022_09_PHI_HOU,2022,9,HOU,PHI,4,7
2022_09_PHI_HOU,2022,9,PHI,HOU,3,7
2022_09_SEA_ARI,2022,9,ARI,SEA,6,9
2022_09_SEA_ARI,2022,9,SEA,ARI,3,9
2022_09_TEN_KC,2022,9,KC,TEN,6,14
2022_09_TEN_KC,2022,9,TEN,KC,8,14
2022_10_ARI_LA,2022,10,ARI,LA,5,10
2022_10_ARI_LA,2022,10,LA,ARI,5,10
2022_10_ATL_CAR,2022,10,ATL,CAR,5,10
2022_10_ATL_CAR,2022,10,CAR,ATL,5,10
2022_10_CLE_MIA,2022,10,CLE,MIA,1,1
2022_10_CLE_MIA,2022,10,MIA,CLE,0,1
2022_10_DAL_GB,2022,10,DAL,GB,5,9
2022_10_DAL_GB,2022,10,GB,DAL,4,9
2022_10_DEN_TEN,2022,10,DEN,TEN,9,17
2022_10_DEN_TEN,2022,10,TEN,DEN,8,17
2022_10_DET_CHI,2022,10,CHI,DET,3,7
2022_10_DET_CHI,2022,10,DET,CHI,4,7
2022_10_HOU_NYG,2022,10,HOU,NYG,5,11
2022_10_HOU_NYG,2022,10,NYG,HOU,6,11
2022_10_IND_LV,2022,10,IND,LV,3,8
2022_10_IND_LV,2022,10,LV,IND,5,8
2022_10_JAX_KC,2022,10,JAX,KC,6,8
2022_10_JAX_KC,2022,10,KC,JAX,2,8
2022_10_LAC_SF,2022,10,LAC,SF,5,9
2022_10_LAC_SF,2022,10,SF,LAC,4,9
2022_10_MIN_BUF,2022,10,BUF,MIN,3,6
2022_10_MIN_BUF,2022,10,MIN,BUF,3,6
2022_10_NO_PIT,2022,10,NO,PIT,5,8
2022_10_NO_PIT,2022,10,PIT,NO,3,8
2022_10_SEA_TB,2022,10,SEA,TB,5,7
2022_10_SEA_TB,2022,10,TB,SEA,2,7
2022_10_WAS_PHI,2022,10,PHI,WAS,3,5
2022_10_WAS_PHI,2022,10,WAS,PHI,2,5
2022_11_CAR_BAL,2022,11,BAL,CAR,7,13
2022_11_CAR_BAL,2022,11,CAR,BAL,6,13
2022_11_CHI_ATL,2022,11,ATL,CHI,3,7
2022_11_CHI_ATL,2022,11,CHI,ATL,4,7
2022_11_CIN_PIT,2022,11,CIN,PIT,3,9
2022_11_CIN_PIT,2022,11,PIT,CIN,6,9
2022_11_CLE_BUF,2022,11,BUF,CLE,2,5
2022_11_CLE_BUF,2022,11,CLE,BUF,3,5
2022_11_DAL_MIN,2022,11,DAL,MIN,2,9
2022_11_DAL_MIN,2022,11,MIN,DAL,7,9
2022_11_DET_NYG,2022,11,DET,NYG,5,9
2022_11_DET_NYG,2022,11,NYG,DET,4,9
2022_11_KC_LAC,2022,11,KC,LAC,2,5
2022_11_KC_LAC,2022,11,LAC,KC,3,5
2022_11_LA_NO,2022,11,LA,NO,6,11
2022_11_LA_NO,2022,11,NO,LA,5,11
2022_11_LV_DEN,2022,11,DEN,LV,4,8
2022_11_LV_DEN,2022,11,LV,DEN,4,8
2022_11_NYJ_NE,2022,11,NE,NYJ,7,17
2022_11_NYJ_NE,2022,11,NYJ,NE,10,17
2022_11_PHI_IND,2022,11,IND,PHI,4,8
2022_11_PHI_IND,2022,11,PHI,IND,4,8
2022_11_SF_ARI,2022,11,ARI,SF,4,8
2022_11_SF_ARI,2022,11,SF,ARI,4,8
2022_11_TEN_GB,2022,11,GB,TEN,4,7
2022_11_TEN_GB,2022,11,TEN,GB,3,7
2022_11_WAS_HOU,2022,11,HOU,WAS,6,11
2022_11_WAS_HOU,2022,11,WAS,HOU,5,11
2022_12_ATL_WAS,2022,12,ATL,WAS,3,6
2022_12_ATL_WAS,2022,12,WAS,ATL,3,6
2022_12_BAL_JAX,2022,12,BAL,JAX,1,4
2022_12_BAL_JAX,2022,12,JAX,BAL,3,4
2022_12_BUF_DET,2022,12,BUF,DET,4,6
2022_12_BUF_DET,2022,12,DET,BUF,2,6
2022_12_CHI_NYJ,2022,12,CHI,NYJ,5,7
2022_12_CHI_NYJ,2022,12,NYJ,CHI,2,7
2022_12_CIN_TEN,2022,12,CIN,TEN,5,10
2022_12_CIN_TEN,2022,12,TEN,CIN,5,10
2022_12_DEN_CAR,2022,12,CAR,DEN,5,12
2022_12_DEN_CAR,2022,12,DEN,CAR,7,12
2022_12_GB_PHI,2022,12,GB,PHI,2,3
2022_12_GB_PHI,2022,12,PHI,GB,1,3
2022_12_HOU_MIA,2022,12,HOU,MIA,7,13
2022_12_HOU_MIA,2022,12,MIA,HOU,6,13
2022_12_LAC_ARI,2022,12,ARI,LAC,3,9
2022_12_LAC_ARI,2022,12,LAC,ARI,6,9
2022_12_LA_KC,2022,12,KC,LA,1,5
2022_12_LA_KC,2022,12,LA,KC,4,5
2022_12_LV_SEA,2022,12,LV,SEA,2,6
2022_12_LV_SEA,2022,12,SEA,LV,4,6
2022_12_NE_MIN,2022,12,MIN,NE,3,6
2022_12_NE_MIN,2022,12,NE,MIN,3,6
2022_12_NO_SF,2022,12,NO,SF,4,8
2022_12_NO_SF,2022,12,SF,NO,4,8
2022_12_NYG_DAL,2022,12,DAL,NYG,1,5
2022_12_NYG_DAL,2022,12,NYG,DAL,4,5
2022_12_PIT_IND,2022,12,IND,PIT,3,7
2022_12_PIT_IND,2022,12,PIT,IND,4,7
2022_12_TB_CLE,2022,12,CLE,TB,6,15
2022_12_TB_CLE,2022,12,TB,CLE,9,15
2022_13_BUF_NE,2022,13,BUF,NE,3,9
2022_13_BUF_NE,2022,13,NE,BUF,6,9
2022_13_CLE_HOU,2022,13,CLE,HOU,6,13
2022_13_CLE_HOU,2022,13,HOU,CLE,7,13
2022_13_DEN_BAL,2022,13,BAL,DEN,6,13
2022_13_DEN_BAL,2022,13,DEN,BAL,7,13
2022_13_GB_CHI,2022,13,CHI,GB,1,4
2022_13_GB_CHI,2022,13,GB,CHI,3,4
2022_13_IND_DAL,2022,13,DAL,IND,4,7
2022_13_IND_DAL,2022,13,IND,DAL,3,7
2022_13_JAX_DET,2022,13,DET,JAX,0,3
2022_13_JAX_DET,2022,13,JAX,DET,3,3
2022_13_KC_CIN,2022,13,CIN,KC,1,2
2022_13_KC_CIN,2022,13,KC,CIN,1,2
2022_13_LAC_LV,2022,13,LAC,LV,3,7
2022_13_LAC_LV,2022,13,LV,LAC,4,7
2022_13_MIA_SF,2022,13,MIA,SF,4,8
2022_13_MIA_SF,2022,13,SF,MIA,4,8
2022_13_NO_TB,2022,13,NO,TB,6,11
2022_13_NO_TB,2022,13,TB,NO,5,11
2022_13_NYJ_MIN,2022,13,MIN,NYJ,6,8
2022_13_NYJ_MIN,2022,13,NYJ,MIN,2,8
2022_13_PIT_ATL,2022,13,ATL,PIT,3,5
2022_13_PIT_ATL,2022,13,PIT,ATL,2,5
2022_13_SEA_LA,2022,13,LA,SEA,3,5
2022_13_SEA_LA,2022,13,SEA,LA,2,5
2022_13_TEN_PHI,2022,13,PHI,TEN,5,12
2022_13_TEN_PHI,2022,13,TEN,PHI,7,12
2022_13_WAS_NYG,2022,13,NYG,WAS,7,13
2022_13_WAS_NYG,2022,13,WAS,NYG,6,13
2022_14_BAL_PIT,2022,14,BAL,PIT,3,6
2022_14_BAL_PIT,2022,14,PIT,BAL,3,6
2022_14_CAR_SEA,2022,14,CAR,SEA,2,6
2022_14_CAR_SEA,2022,14,SEA,CAR,4,6
2022_14_CLE_CIN,2022,14,CIN,CLE,5,9
2022_14_CLE_CIN,2022,14,CLE,CIN,4,9
2022_14_HOU_DAL,2022,14,DAL,HOU,3,7
2022_14_HOU_DAL,2022,14,HOU,DAL,4,7
2022_14_JAX_TEN,2022,14,JAX,TEN,3,6
2022_14_JAX_TEN,2022,14,TEN,JAX,3,6
2022_14_KC_DEN,2022,14,DEN,KC,7,10
2022_14_KC_DEN,2022,14,KC,DEN,3,10
2022_14_LV_LA,2022,14,LA,LV,3,6
2022_14_LV_LA,2022,14,LV,LA,3,6
2022_14_MIA_LAC,2022,14,LAC,MIA,4,11
2022_14_MIA_LAC,2022,14,MIA,LAC,7,11
2022_14_MIN_DET,2022,14,DET,MIN,2,5
2022_14_MIN_DET,2022,14,MIN,DET,3,5
2022_14_NE_ARI,2022,14,ARI,NE,2,8
2022_14_NE_ARI,2022,14,NE,ARI,6,8
2022_14_NYJ_BUF,2022,14,BUF,NYJ,8,15
2022_14_NYJ_BUF,2022,14,NYJ,BUF,7,15
2022_14_PHI_NYG,2022,14,NYG,PHI,5,7
2022_14_PHI_NYG,2022,14,PHI,NYG,2,7
2022_14_TB_SF,2022,14,SF,TB,3,6
2022_14_TB_SF,2022,14,TB,SF,3,6
2022_15_ARI_DEN,2022,15,ARI,DEN,6,11
2022_15_ARI_DEN,2022,15,DEN,ARI,5,11
2022_15_ATL_NO,2022,15,ATL,NO,5,9
2022_15_ATL_NO,2022,15,NO,ATL,4,9
2022_15_BAL_CLE,2022,15,BAL,CLE,1,4
2022_15_BAL_CLE,2022,15,CLE,BAL,3,4
2022_15_CIN_TB,2022,15,CIN,TB,4,5
2022_15_CIN_TB,2022,15,TB,CIN,1,5
2022_15_DAL_JAX,2022,15,DAL,JAX,4,7
2022_15_DAL_JAX,2022,15,JAX,DAL,3,7
2022_15_DET_NYJ,2022,15,DET,NYJ,4,10
2022_15_DET_NYJ,2022,15,NYJ,DET,6,10
2022_15_IND_MIN,2022,15,IND,MIN,7,13
2022_15_IND_MIN,2022,15,MIN,IND,6,13
2022_15_KC_HOU,2022,15,HOU,KC,5,9
2022_15_KC_HOU,2022,15,KC,HOU,4,9
2022_15_LA_GB,2022,15,GB,LA,1,5
2022_15_LA_GB,2022,15,LA,GB,4,5
2022_15_MIA_BUF,2022,15,BUF,MIA,5,9
2022_15_MIA_BUF,2022,15,MIA,BUF,4,9
2022_15_NE_LV,2022,15,LV,NE,7,13
2022_15_NE_LV,2022,15,NE,LV,6,13
2022_15_NYG_WAS,2022,15,NYG,WAS,5,9
2022_15_NYG_WAS,2022,15,WAS,NYG,4,9
2022_15_PHI_CHI,2022,15,CHI,PHI,6,8
2022_15_PHI_CHI,2022,15,PHI,CHI,2,8
2022_15_PIT_CAR,2022,15,CAR,PIT,4,7
2022_15_PIT_CAR,2022,15,PIT,CAR,3,7
2022_15_SF_SEA,2022,15,SEA,SF,7,13
2022_15_SF_SEA,2022,15,SF,SEA,6,13
2022_15_TEN_LAC,2022,15,LAC,TEN,7,14
2022_15_TEN_LAC,2022,15,TEN,LAC,7,14
2022_16_ATL_BAL,2022,16,ATL,BAL,3,6
2022_16_ATL_BAL,2022,16,BAL,ATL,3,6
2022_16_BUF_CHI,2022,16,BUF,CHI,3,7
2022_16_BUF_CHI,2022,16,CHI,BUF,4,7
2022_16_CIN_NE,2022,16,CIN,NE,3,9
2022_16_CIN_NE,2022,16,NE,CIN,6,9
2022_16_DEN_LA,2022,16,DEN,LA,2,2
2022_16_DEN_LA,2022,16,LA,DEN,0,2
2022_16_DET_CAR,2022,16,CAR,DET,3,7
2022_16_DET_CAR,2022,16,DET,CAR,4,7
2022_16_GB_MIA,2022,16,GB,MIA,1,2
2022_16_GB_MIA,2022,16,MIA,GB,1,2
2022_16_HOU_TEN,2022,16,HOU,TEN,5,11
2022_16_HOU_TEN,2022,16,TEN,HOU,6,11
2022_16_JAX_NYJ,2022,16,JAX,NYJ,2,7
2022_16_JAX_NYJ,2022,16,NYJ,JAX,5,7
2022_16_LAC_IND,2022,16,IND,LAC,3,7
2022_16_LAC_IND,2022,16,LAC,IND,4,7
2022_16_LV_PIT,2022,16,LV,PIT,5,8
2022_16_LV_PIT,2022,16,PIT,LV,3,8
